time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/approx_kl,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/clip_range,train/clip_fraction
1780,133,1089536,818.93,611,633.0334214000001,0.9175230860710144,1320,-0.034389679681771666,3.7818241119384766,0.019290805,9.461523766815663,-19.60713352560997,1.2445586919784546,0.0003,0.2,0.22376708984375
1791,134,1097728,817.61,612,634.14038006,0.873287558555603,1330,-0.029925388866104186,11.14299488067627,0.013343647,19.997585782408713,-19.629748451709748,1.2478482723236084,0.0003,0.2,0.1721435546875
1801,135,1105920,834.78,613,649.16808242,0.9310017824172974,1340,-0.03272797112585977,2.646580696105957,0.019438263,9.257176239788532,-19.66229157447815,1.249655842781067,0.0003,0.2,0.21666259765625
1812,136,1114112,813.34,614,632.96730316,0.8506542444229126,1350,-0.029395411436416906,1.357790231704712,0.05375771,5.977463710308075,-19.70094867348671,1.25640869140625,0.0003,0.2,0.492626953125
1822,137,1122304,821.9,615,640.9273822499999,0.9165253639221191,1360,-0.028476848402351606,2.7635369300842285,0.015235454,9.671298085153103,-19.725445026159285,1.2564191818237305,0.0003,0.2,0.18623046875
1832,138,1130496,843.63,616,659.4739640999999,0.7784799933433533,1370,-0.028064759490007418,0.7809874415397644,0.056714978,5.751708400249481,-19.75196384191513,1.260575771331787,0.0003,0.2,0.46654052734375
1842,139,1138688,845.61,617,661.5641853299999,0.9011061191558838,1380,-0.03801409102161415,2.2883219718933105,0.040672056,3.0791281554847956,-19.80157418847084,1.2657097578048706,0.0003,0.2,0.394775390625
1852,140,1146880,835.71,619,653.9976398700001,0.8970425724983215,1390,-0.025431861478136853,3.788917064666748,0.011998562,8.499306792765855,-19.818767267465592,1.2665778398513794,0.0003,0.2,0.16356201171875
1862,141,1155072,838.61,620,657.61589637,0.9091774225234985,1400,-0.029607283271616325,4.762062072753906,0.012509197,13.70228195115924,-19.830773448944093,1.2678529024124146,0.0003,0.2,0.1471435546875
1873,142,1163264,837.03,620,657.71660079,0.8915634155273438,1410,-0.029498363189122755,6.878527641296387,0.011967839,19.738815467059613,-19.84438003897667,1.2692961692810059,0.0003,0.2,0.1342041015625
1884,143,1171456,813.01,621,639.00871788,0.909059464931488,1420,-0.030926824513881002,3.3339731693267822,0.015659211,10.389550790935754,-19.868693196773528,1.2718342542648315,0.0003,0.2,0.173388671875
1894,144,1179648,835.95,622,659.7426110299999,0.9241018295288086,1430,-0.03002856063831132,7.011124610900879,0.012965409,15.45112509727478,-19.871414679288865,1.2710156440734863,0.0003,0.2,0.159033203125
1905,145,1187840,831.43,623,656.4818281,0.896919846534729,1440,-0.03509597463744285,1.4349530935287476,0.028522607,6.721477537602186,-19.88700012564659,1.275122046470642,0.0003,0.2,0.31649169921875
1915,146,1196032,841.28,624,665.14736764,0.8326115608215332,1450,-0.031573764892527834,2.3243045806884766,0.018526612,12.722112439572811,-19.929078298807145,1.2795751094818115,0.0003,0.2,0.229443359375
1925,147,1204224,823.84,625,650.5012394999999,0.9088646173477173,1460,-0.03190040739500546,7.566120624542236,0.015553673,18.325645675510167,-19.961136794090272,1.2821522951126099,0.0003,0.2,0.1969482421875
1936,148,1212416,811.75,626,641.3544872999998,0.8692549467086792,1470,-0.032561786707810826,3.4096615314483643,0.026626721,12.890700824558735,-19.984700858592987,1.2846570014953613,0.0003,0.2,0.26285400390625
1946,149,1220608,793.19,627,626.80675698,0.8887917995452881,1480,-0.031032835334190167,4.366024017333984,0.016980026,17.150111018121244,-20.010281628370286,1.2880661487579346,0.0003,0.2,0.21141357421875
1957,150,1228800,799.28,627,633.0006159100001,0.882617175579071,1490,-0.03316040308418451,6.569097518920898,0.030124689,11.725667469203472,-20.06423016786575,1.2946146726608276,0.0003,0.2,0.32412109375
1967,151,1236992,804.25,628,638.22655506,0.8027551174163818,1500,-0.02918555693977396,4.857569217681885,0.019292738,13.905169962346553,-20.093591696023942,1.297261357307434,0.0003,0.2,0.26015625
1977,152,1245184,822.5,629,653.27360497,0.9014106392860413,1510,-0.03554854541653185,2.5760622024536133,0.02700738,8.146775662899017,-20.126239520311355,1.2999721765518188,0.0003,0.2,0.28856201171875
1988,153,1253376,856.62,630,682.40343744,0.4258427023887634,1520,-0.04735577295105031,0.5081266164779663,0.078933,2.27876367084682,-20.197609102725984,1.3075357675552368,0.0003,0.2,0.57056884765625
1998,154,1261568,840.74,631,668.4544279200001,0.4106214642524719,1530,-0.05442415427060041,0.5010619163513184,0.052116685,1.6973646227270365,-20.240740138292313,1.3114782571792603,0.0003,0.2,0.4900146484375
2008,155,1269760,843.84,632,670.82208585,0.8698297739028931,1540,-0.020056474738521502,4.284059524536133,0.0101506375,14.218638245761394,-20.256459122896196,1.3143805265426636,0.0003,0.2,0.17177734375
2019,156,1277952,858.51,632,683.7772754199999,0.36582112312316895,1550,-0.057611435648141196,0.8260208964347839,0.042160492,2.2496825687587263,-20.28495448231697,1.315763235092163,0.0003,0.2,0.40008544921875
2029,157,1286144,866.5,633,692.39568939,0.3026811480522156,1560,-0.05515964747537509,0.4740498661994934,0.040019363,1.8633678052574396,-20.28847167491913,1.317545771598816,0.0003,0.2,0.39024658203125
2040,158,1294336,859.82,634,687.63323016,0.8804048299789429,1570,-0.03636799634732597,2.3177714347839355,0.032152113,2.8110023200511933,-20.317666399478913,1.3210744857788086,0.0003,0.2,0.3254150390625
2050,159,1302528,878.05,635,702.33161904,0.8952947854995728,1580,-0.023435089604754468,2.4175374507904053,0.012281999,10.277974926680326,-20.33356418609619,1.3224903345108032,0.0003,0.2,0.16513671875
2060,160,1310720,901.3,636,722.6854396100002,0.9118608236312866,1590,-0.03448315568457474,0.9651910066604614,0.02566487,3.4081788267940283,-20.349182885885238,1.3233956098556519,0.0003,0.2,0.25137939453125
2070,161,1318912,903.68,636,724.1396686999999,0.1319187879562378,1600,-0.03843428763793781,0.9626067280769348,0.032358002,2.638457941263914,-20.344423127174377,1.3225904703140259,0.0003,0.2,0.3326904296875
2081,162,1327104,900.73,637,723.2083839399999,0.8881622552871704,1610,-0.023988690238184063,3.3315491676330566,0.016875338,6.451608452945948,-20.362919622659682,1.3263860940933228,0.0003,0.2,0.17801513671875
2091,163,1335296,891.47,638,717.0299353400001,0.857512891292572,1620,-0.019443386053171707,6.218344688415527,0.009479345,11.709879829734565,-20.388045912981035,1.3287397623062134,0.0003,0.2,0.1232421875
2101,164,1343488,867.56,639,697.5219571399998,0.8664617538452148,1630,-0.027032786788186058,7.706113338470459,0.018494163,11.550485197082162,-20.418195086717606,1.3315916061401367,0.0003,0.2,0.238623046875
2112,165,1351680,900.52,639,727.1073424199999,0.8771437406539917,1640,-0.0203113153384038,3.4976236820220947,0.008959544,15.984110206365585,-20.431919467449188,1.3331753015518188,0.0003,0.2,0.08375244140625
2122,166,1359872,895.46,640,725.1226055999999,0.2739652991294861,1650,-0.04998734273685841,0.6938682198524475,0.04878871,2.022216427326202,-20.45415327548981,1.3357921838760376,0.0003,0.2,0.43209228515625
2132,167,1368064,887.16,641,718.5998683199999,0.8632156848907471,1660,-0.030946471268543975,0.9496563076972961,0.03032399,2.7719909280538557,-20.481493324041367,1.3395919799804688,0.0003,0.2,0.32906494140625
2143,168,1376256,903.28,642,731.7507844700001,0.7943251132965088,1670,-0.02116856452266802,3.999575138092041,0.011188188,17.569153271615505,-20.5034009039402,1.3420313596725464,0.0003,0.2,0.1388916015625
2153,169,1384448,901.19,643,730.6816461000002,0.4441550374031067,1680,-0.05793731036246754,0.927520751953125,0.048404276,2.176184219121933,-20.515450352430342,1.340898871421814,0.0003,0.2,0.44681396484375
2163,170,1392640,889.05,643,722.2675846500001,0.9105082154273987,1690,-0.025526312008150854,0.7894600033760071,0.017767733,4.559013201296329,-20.51739945411682,1.3430222272872925,0.0003,0.2,0.20928955078125
2173,171,1400832,879.69,644,713.43615187,0.9047601819038391,1700,-0.030766751310147812,0.6696964502334595,0.023394775,3.3438416969031097,-20.54484137892723,1.3464242219924927,0.0003,0.2,0.24102783203125
2184,172,1409024,890.57,645,724.2624953100001,0.9157400727272034,1710,-0.025375895469915123,1.2180527448654175,0.012956694,7.245130308717489,-20.56414688229561,1.3488126993179321,0.0003,0.2,0.1580810546875
2194,173,1417216,903.03,645,734.45682415,0.8487112522125244,1720,-0.03228992117401504,0.8759413957595825,0.027714042,4.472411599755287,-20.58316469192505,1.349953532218933,0.0003,0.2,0.3181884765625
2204,174,1425408,908.18,646,739.1933671800001,0.8494341373443604,1730,-0.030576542644848815,0.5161327123641968,0.035266653,4.135498785227537,-20.585175257921218,1.3490886688232422,0.0003,0.2,0.33900146484375
2214,175,1433600,920.47,647,750.2904127800002,0.893440842628479,1740,-0.023230264696030643,2.2168259620666504,0.014066789,5.270607466623187,-20.59206231832504,1.352213740348816,0.0003,0.2,0.1737060546875
2224,176,1441792,917.17,648,747.3394836399999,0.8970236778259277,1750,-0.025398651575233088,0.46437692642211914,0.018936895,5.441648882254958,-20.624430191516876,1.3557747602462769,0.0003,0.2,0.2197998046875
2235,177,1449984,917.17,648,748.04609334,0.8854572176933289,1760,-0.026441811151016736,2.0570638179779053,0.019038022,8.441284033656121,-20.662403690814973,1.3603154420852661,0.0003,0.2,0.2281005859375
2245,178,1458176,928.72,649,758.0558783199999,0.16848409175872803,1770,-0.053477930235385426,0.36758744716644287,0.06327641,1.5528955671936273,-20.725605922937394,1.365871548652649,0.0003,0.2,0.4932373046875
2255,179,1466368,928.72,650,759.2895296900001,0.7692780494689941,1780,-0.02688489519241557,2.9128215312957764,0.02849308,6.164848585426808,-20.729966020584108,1.3679161071777344,0.0003,0.2,0.33582763671875
2265,180,1474560,941.08,650,770.04804921,0.588789701461792,1790,-0.028331224486464635,1.129354476928711,0.026656287,3.258941313251853,-20.763052862882613,1.3716349601745605,0.0003,0.2,0.2615478515625
2275,181,1482752,938.48,651,767.8694275999999,0.8271618485450745,1800,-0.035801544129572,3.8233447074890137,0.02798272,4.781126099824905,-20.802000325918197,1.3750195503234863,0.0003,0.2,0.29761962890625
2285,182,1490944,935.62,652,765.95495011,0.8299338817596436,1810,-0.020844264715560713,5.509542465209961,0.013014521,12.937281841039658,-20.809665483236312,1.3754487037658691,0.0003,0.2,0.1775146484375
2295,183,1499136,940.98,652,771.57993756,0.919703483581543,1820,-0.028544790646992623,4.962026596069336,0.014352255,5.8591019727289675,-20.81434973478317,1.3756049871444702,0.0003,0.2,0.1612548828125
2306,184,1507328,945.29,653,776.74537013,0.9073745012283325,1830,-0.028222545867902227,3.5021417140960693,0.020843796,7.853998909145593,-20.821172547340392,1.3764725923538208,0.0003,0.2,0.25091552734375
