rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/std,train/entropy_loss
483.17858471999995,508,822.26,557056,68,1094,0.0003,0.8860177993774414,-0.039961067825788635,1.902631163597107,670,0.2,0.024520367,0.27752685546875,7.659303060173988,1.0572956800460815,-17.671836590766908
493.01170121,511,832.44,565248,69,1105,0.0003,0.8323041200637817,-0.04368192536057904,1.0401848554611206,680,0.2,0.04109139,0.3939208984375,3.7810922406613825,1.0595165491104126,-17.704665714502333
496.16894711000003,514,830.43,573440,70,1115,0.0003,0.8466250896453857,-0.0341556196079182,2.970075845718384,690,0.2,0.021606851,0.25799560546875,7.275543567538262,1.061689019203186,-17.718758982419967
479.21599815,516,796.58,581632,71,1126,0.0003,0.8192168474197388,-0.035132805669127264,1.3680037260055542,700,0.2,0.032478023,0.3391357421875,6.388562936335802,1.0643491744995117,-17.7466110765934
489.6581711900001,519,805.59,589824,72,1136,0.0003,0.8775659799575806,-0.028893222242186312,7.325356960296631,710,0.2,0.013620473,0.1764404296875,11.508958128094672,1.0675246715545654,-17.77297340631485
502.04920189000006,521,818.39,598016,73,1146,0.0003,0.8396385908126831,-0.038065238166745986,2.705801248550415,720,0.2,0.023652524,0.27373046875,7.348076548427343,1.0704764127731323,-17.807798612117768
515.3742938199999,523,835.07,606208,74,1156,0.0003,0.8840548992156982,-0.04152638203522656,1.2520647048950195,730,0.2,0.044476688,0.41295166015625,3.378651736676693,1.0709550380706787,-17.817756140232085
526.50166496,526,846.83,614400,75,1167,0.0003,0.8821088671684265,-0.03740868466848042,1.9852452278137207,740,0.2,0.022264376,0.25330810546875,5.580351331084967,1.0717909336090088,-17.835183280706406
528.53408008,528,844.77,622592,76,1177,0.0003,0.8530482053756714,-0.03797735994303366,1.3798828125,750,0.2,0.03109936,0.31949462890625,4.378460471332073,1.0764178037643433,-17.873235249519347
520.25032923,530,827.77,630784,77,1188,0.0003,0.8591914176940918,-0.029908066814823542,7.341814041137695,760,0.2,0.013060292,0.1532470703125,13.647832901775837,1.080464243888855,-17.914198583364488
